source,target,k,rep,f1_macro
M03,M01,19,6,0.9655172413793104
M03,M01,19,7,0.9655172413793104
M03,M01,19,8,1.0
M03,M01,19,9,1.0
M03,M01,19,10,1.0
M03,M01,19,11,0.875
M03,M01,19,12,0.9655172413793104
M03,M01,19,13,0.9655172413793104
M03,M01,19,14,0.9655172413793104
M03,M01,19,15,0.9655172413793104
M03,M01,19,16,0.9655172413793104
M03,M01,19,17,1.0
M03,M01,19,18,0.9655172413793104
M03,M01,19,19,0.9655172413793104
M03,M01,20,0,0.9629629629629629
M03,M01,20,1,1.0
M03,M01,20,2,1.0
M03,M01,20,3,1.0
M03,M01,20,4,1.0
M03,M01,20,5,1.0
M03,M01,20,6,1.0
M03,M01,20,7,0.9629629629629629
M03,M01,20,8,0.9629629629629629
M03,M01,20,9,1.0
M03,M01,20,10,0.6511627906976745
M03,M01,20,11,0.9629629629629629
M03,M01,20,12,1.0
M03,M01,20,13,0.9629629629629629
M03,M01,20,14,1.0
M03,M01,20,15,0.9629629629629629
M03,M01,20,16,1.0
M03,M01,20,17,1.0
M03,M01,20,18,1.0
M03,M01,20,19,0.7
M03,M02,0,0,0.34285714285714286
M03,M02,0,1,0.4262295081967213
M03,M02,0,2,0.36666666666666664
M03,M02,0,3,0.5531914893617021
M03,M02,0,4,0.4262295081967213
M03,M02,0,5,0.4897959183673469
M03,M02,0,6,0.4583333333333333
M03,M02,0,7,0.3508771929824561
M03,M02,0,8,0.4727272727272727
M03,M02,0,9,0.3148148148148148
M03,M02,0,10,0.36923076923076925
M03,M02,0,11,0.4897959183673469
M03,M02,0,12,0.5
M03,M02,0,13,0.38596491228070173
M03,M02,0,14,0.47761194029850745
M03,M02,0,15,0.3870967741935484
M03,M02,0,16,0.3492063492063492
M03,M02,0,17,0.3333333333333333
M03,M02,0,18,0.36666666666666664
M03,M02,0,19,0.44
M03,M02,1,0,0.4727272727272727
M03,M02,1,1,0.5531914893617021
M03,M02,1,2,0.4375
M03,M02,1,3,0.5964912280701754
M03,M02,1,4,0.4166666666666667
M03,M02,1,5,0.6
M03,M02,1,6,0.6511627906976745
M03,M02,1,7,0.5555555555555556
M03,M02,1,8,0.5925925925925926
M03,M02,1,9,0.52
M03,M02,1,10,0.37735849056603776
M03,M02,1,11,0.6666666666666666
M03,M02,1,12,0.5405405405405406
M03,M02,1,13,0.4444444444444444
M03,M02,1,14,0.42105263157894735
M03,M02,1,15,0.5641025641025641
M03,M02,1,16,0.6666666666666666
M03,M02,1,17,0.4067796610169492
M03,M02,1,18,0.5263157894736842
M03,M02,1,19,0.41935483870967744
M03,M02,2,0,0.5185185185185185
M03,M02,2,1,0.5714285714285714
M03,M02,2,2,0.6086956521739131
M03,M02,2,3,0.717948717948718
M03,M02,2,4,0.7391304347826086
M03,M02,2,5,0.6086956521739131
M03,M02,2,6,0.6222222222222222
M03,M02,2,7,0.7346938775510204
M03,M02,2,8,0.4166666666666667
M03,M02,2,9,0.3728813559322034
M03,M02,2,10,0.5142857142857142
M03,M02,2,11,0.4444444444444444
M03,M02,2,12,0.717948717948718
M03,M02,2,13,0.48
M03,M02,2,14,0.5581395348837209
M03,M02,2,15,0.631578947368421
M03,M02,2,16,0.8695652173913043
M03,M02,2,17,0.375
M03,M02,2,18,0.4090909090909091
M03,M02,2,19,0.36363636363636365
M03,M02,3,0,0.6521739130434783
M03,M02,3,1,0.4489795918367347
M03,M02,3,2,0.8292682926829268
M03,M02,3,3,0.47058823529411764
M03,M02,3,4,0.6101694915254238
M03,M02,3,5,0.7804878048780488
M03,M02,3,6,0.6885245901639344
M03,M02,3,7,0.6571428571428571
M03,M02,3,8,0.42105263157894735
M03,M02,3,9,0.8181818181818182
M03,M02,3,10,0.5818181818181818
M03,M02,3,11,0.6976744186046512
M03,M02,3,12,0.5365853658536586
M03,M02,3,13,0.5238095238095238
M03,M02,3,14,0.44
M03,M02,3,15,0.6557377049180327
M03,M02,3,16,0.7368421052631579
M03,M02,3,17,0.7727272727272727
M03,M02,3,18,0.4126984126984127
M03,M02,3,19,0.64
M03,M02,4,0,0.6274509803921569
M03,M02,4,1,0.9545454545454546
M03,M02,4,2,0.7692307692307693
M03,M02,4,3,0.8
M03,M02,4,4,0.6181818181818182
M03,M02,4,5,0.43137254901960786
M03,M02,4,6,0.8780487804878049
M03,M02,4,7,0.7777777777777778
M03,M02,4,8,0.43636363636363634
M03,M02,4,9,0.42857142857142855
M03,M02,4,10,0.7222222222222222
M03,M02,4,11,0.6666666666666666
M03,M02,4,12,0.6190476190476191
M03,M02,4,13,0.5573770491803278
M03,M02,4,14,0.7804878048780488
M03,M02,4,15,0.6666666666666666
M03,M02,4,16,0.5714285714285714
M03,M02,4,17,0.9047619047619048
M03,M02,4,18,0.8205128205128205
M03,M02,4,19,0.6486486486486487
M03,M02,5,0,0.5194805194805194
M03,M02,5,1,0.8444444444444444
M03,M02,5,2,0.3673469387755102
M03,M02,5,3,0.7755102040816326
M03,M02,5,4,0.8
M03,M02,5,5,0.5142857142857142
M03,M02,5,6,0.75
M03,M02,5,7,0.9047619047619048
M03,M02,5,8,0.7428571428571429
M03,M02,5,9,0.5128205128205128
M03,M02,5,10,0.926829268292683
M03,M02,5,11,0.5789473684210527
M03,M02,5,12,0.85
M03,M02,5,13,0.48
M03,M02,5,14,0.7058823529411765
M03,M02,5,15,0.6222222222222222
M03,M02,5,16,0.7777777777777778
M03,M02,5,17,0.7058823529411765
M03,M02,5,18,0.7659574468085106
M03,M02,5,19,0.5753424657534246
M03,M02,6,0,0.55
M03,M02,6,1,0.9230769230769231
M03,M02,6,2,0.7391304347826086
M03,M02,6,3,0.7906976744186046
M03,M02,6,4,0.8717948717948718
M03,M02,6,5,0.6
M03,M02,6,6,0.7547169811320755
M03,M02,6,7,0.6666666666666666
M03,M02,6,8,0.8
M03,M02,6,9,0.782608695652174
M03,M02,6,10,0.8636363636363636
M03,M02,6,11,0.8292682926829268
M03,M02,6,12,0.8444444444444444
M03,M02,6,13,0.8
M03,M02,6,14,0.7894736842105263
M03,M02,6,15,0.5405405405405406
M03,M02,6,16,0.6428571428571429
M03,M02,6,17,0.5806451612903226
M03,M02,6,18,0.85
M03,M02,6,19,0.5172413793103449
M03,M02,7,0,0.9
M03,M02,7,1,0.6190476190476191
M03,M02,7,2,0.6181818181818182
M03,M02,7,3,0.5365853658536586
M03,M02,7,4,0.8947368421052632
M03,M02,7,5,0.7058823529411765
M03,M02,7,6,0.8085106382978723
M03,M02,7,7,0.6875
M03,M02,7,8,0.7317073170731707
M03,M02,7,9,0.7755102040816326
M03,M02,7,10,0.8
M03,M02,7,11,0.7878787878787878
M03,M02,7,12,0.8717948717948718
M03,M02,7,13,0.6
M03,M02,7,14,0.625
M03,M02,7,15,0.5306122448979592
M03,M02,7,16,0.8648648648648649
M03,M02,7,17,0.8181818181818182
M03,M02,7,18,0.7777777777777778
M03,M02,7,19,0.8333333333333334
M03,M02,8,0,0.6938775510204082
M03,M02,8,1,0.7894736842105263
M03,M02,8,2,0.5384615384615384
M03,M02,8,3,0.8372093023255814
M03,M02,8,4,0.7878787878787878
M03,M02,8,5,0.75
M03,M02,8,6,0.8648648648648649
M03,M02,8,7,0.8421052631578947
M03,M02,8,8,0.75
M03,M02,8,9,0.8484848484848485
M03,M02,8,10,0.5853658536585366
M03,M02,8,11,0.8571428571428571
M03,M02,8,12,0.6666666666666666
M03,M02,8,13,0.8
M03,M02,8,14,0.6818181818181818
M03,M02,8,15,0.8484848484848485
M03,M02,8,16,0.8484848484848485
M03,M02,8,17,0.6530612244897959
M03,M02,8,18,0.972972972972973
M03,M02,8,19,0.7741935483870968
M03,M02,9,0,0.5490196078431373
M03,M02,9,1,0.7368421052631579
M03,M02,9,2,0.8947368421052632
M03,M02,9,3,0.5490196078431373
M03,M02,9,4,0.85
M03,M02,9,5,0.8205128205128205
M03,M02,9,6,0.9090909090909091
M03,M02,9,7,0.8387096774193549
M03,M02,9,8,0.75
M03,M02,9,9,0.8571428571428571
M03,M02,9,10,0.8823529411764706
M03,M02,9,11,0.7692307692307693
M03,M02,9,12,0.85
M03,M02,9,13,0.8125
M03,M02,9,14,0.875
M03,M02,9,15,0.6060606060606061
M03,M02,9,16,0.9411764705882353
M03,M02,9,17,0.7555555555555555
M03,M02,9,18,0.7317073170731707
M03,M02,9,19,0.875
M03,M02,10,0,0.8387096774193549
M03,M02,10,1,0.8648648648648649
M03,M02,10,2,0.9142857142857143
M03,M02,10,3,0.8125
M03,M02,10,4,0.8
M03,M02,10,5,0.7368421052631579
M03,M02,10,6,0.8571428571428571
M03,M02,10,7,0.7272727272727273
M03,M02,10,8,0.8666666666666667
M03,M02,10,9,0.8275862068965517
M03,M02,10,10,0.7894736842105263
M03,M02,10,11,0.7407407407407407
M03,M02,10,12,0.7
M03,M02,10,13,0.6666666666666666
M03,M02,10,14,0.8666666666666667
M03,M02,10,15,0.6428571428571429
M03,M02,10,16,0.9032258064516129
M03,M02,10,17,0.9032258064516129
M03,M02,10,18,0.45454545454545453
M03,M02,10,19,0.9411764705882353
M03,M02,11,0,0.9333333333333333
M03,M02,11,1,0.8
M03,M02,11,2,0.896551724137931
M03,M02,11,3,0.8148148148148148
M03,M02,11,4,0.5833333333333334
M03,M02,11,5,0.9375
M03,M02,11,6,0.75
M03,M02,11,7,0.6341463414634146
M03,M02,11,8,0.8571428571428571
M03,M02,11,9,0.7857142857142857
M03,M02,11,10,0.8571428571428571
M03,M02,11,11,0.8666666666666667
M03,M02,11,12,0.896551724137931
M03,M02,11,13,0.5
M03,M02,11,14,0.9333333333333333
M03,M02,11,15,0.9696969696969697
M03,M02,11,16,0.9333333333333333
M03,M02,11,17,0.896551724137931
M03,M02,11,18,0.9333333333333333
M03,M02,11,19,0.6842105263157895
M03,M02,12,0,0.8571428571428571
M03,M02,12,1,0.7647058823529411
M03,M02,12,2,0.896551724137931
M03,M02,12,3,0.8
M03,M02,12,4,0.896551724137931
M03,M02,12,5,0.6666666666666666
M03,M02,12,6,0.8666666666666667
M03,M02,12,7,0.6285714285714286
M03,M02,12,8,0.9655172413793104
M03,M02,12,9,0.7142857142857143
M03,M02,12,10,0.8571428571428571
M03,M02,12,11,0.75
M03,M02,12,12,0.8888888888888888
M03,M02,12,13,0.875
M03,M02,12,14,0.9333333333333333
M03,M02,12,15,0.8125
M03,M02,12,16,0.896551724137931
M03,M02,12,17,0.8571428571428571
M03,M02,12,18,0.8823529411764706
M03,M02,12,19,0.6222222222222222
M03,M02,13,0,0.9230769230769231
M03,M02,13,1,0.9629629629629629
M03,M02,13,2,0.8461538461538461
M03,M02,13,3,0.8461538461538461
M03,M02,13,4,0.5714285714285714
M03,M02,13,5,0.3902439024390244
M03,M02,13,6,0.9333333333333333
M03,M02,13,7,0.9285714285714286
M03,M02,13,8,0.88
M03,M02,13,9,0.7586206896551724
M03,M02,13,10,0.7741935483870968
M03,M02,13,11,0.8333333333333334
M03,M02,13,12,0.9230769230769231
M03,M02,13,13,0.8125
M03,M02,13,14,0.782608695652174
M03,M02,13,15,0.7741935483870968
M03,M02,13,16,0.8888888888888888
M03,M02,13,17,0.7096774193548387
M03,M02,13,18,0.6470588235294118
M03,M02,13,19,0.9655172413793104
M03,M02,14,0,0.7272727272727273
M03,M02,14,1,0.7857142857142857
M03,M02,14,2,0.9230769230769231
M03,M02,14,3,0.96
M03,M02,14,4,0.88
M03,M02,14,5,0.96
M03,M02,14,6,0.9166666666666666
M03,M02,14,7,0.8333333333333334
M03,M02,14,8,0.8695652173913043
M03,M02,14,9,0.88
M03,M02,14,10,0.8275862068965517
M03,M02,14,11,0.9166666666666666
M03,M02,14,12,0.88
M03,M02,14,13,0.8
M03,M02,14,14,0.8461538461538461
M03,M02,14,15,0.7058823529411765
M03,M02,14,16,0.9166666666666666
M03,M02,14,17,0.9166666666666666
M03,M02,14,18,0.88
M03,M02,14,19,0.8695652173913043
M03,M02,15,0,0.9565217391304348
M03,M02,15,1,0.9090909090909091
M03,M02,15,2,0.8695652173913043
M03,M02,15,3,0.7692307692307693
M03,M02,15,4,0.8461538461538461
M03,M02,15,5,0.9090909090909091
M03,M02,15,6,0.9166666666666666
M03,M02,15,7,0.6666666666666666
M03,M02,15,8,0.8571428571428571
M03,M02,15,9,0.9166666666666666
M03,M02,15,10,0.7741935483870968
M03,M02,15,11,0.9090909090909091
M03,M02,15,12,0.88
M03,M02,15,13,0.625
M03,M02,15,14,0.9166666666666666
M03,M02,15,15,0.9565217391304348
M03,M02,15,16,0.8695652173913043
M03,M02,15,17,0.8571428571428571
M03,M02,15,18,0.8333333333333334
M03,M02,15,19,0.88
M03,M02,16,0,0.8148148148148148
M03,M02,16,1,0.7142857142857143
M03,M02,16,2,0.8421052631578947
M03,M02,16,3,0.9090909090909091
M03,M02,16,4,0.9
M03,M02,16,5,0.9090909090909091
M03,M02,16,6,0.9523809523809523
M03,M02,16,7,0.8421052631578947
M03,M02,16,8,0.7777777777777778
M03,M02,16,9,0.75
M03,M02,16,10,0.5
M03,M02,16,11,0.9090909090909091
M03,M02,16,12,0.8571428571428571
M03,M02,16,13,0.7272727272727273
M03,M02,16,14,0.9523809523809523
M03,M02,16,15,0.9090909090909091
M03,M02,16,16,0.7586206896551724
M03,M02,16,17,0.9090909090909091
M03,M02,16,18,0.9090909090909091
M03,M02,16,19,0.8421052631578947
M03,M02,17,0,0.8888888888888888
M03,M02,17,1,0.7272727272727273
M03,M02,17,2,0.8421052631578947
M03,M02,17,3,0.9473684210526315
M03,M02,17,4,0.8
M03,M02,17,5,0.8235294117647058
M03,M02,17,6,0.9523809523809523
M03,M02,17,7,0.9473684210526315
M03,M02,17,8,0.9
M03,M02,17,9,0.782608695652174
M03,M02,17,10,0.8
M03,M02,17,11,0.782608695652174
M03,M02,17,12,0.8888888888888888
M03,M02,17,13,0.9
M03,M02,17,14,0.9473684210526315
M03,M02,17,15,0.9090909090909091
M03,M02,17,16,0.6666666666666666
M03,M02,17,17,0.6666666666666666
M03,M02,17,18,1.0
M03,M02,17,19,0.8421052631578947
M03,M02,18,0,0.6666666666666666
M03,M02,18,1,0.8235294117647058
M03,M02,18,2,0.875
M03,M02,18,3,0.7058823529411765
M03,M02,18,4,0.875
M03,M02,18,5,0.9411764705882353
M03,M02,18,6,1.0
M03,M02,18,7,0.8235294117647058
M03,M02,18,8,0.8
M03,M02,18,9,0.8421052631578947
M03,M02,18,10,0.8235294117647058
M03,M02,18,11,0.9411764705882353
M03,M02,18,12,0.9473684210526315
M03,M02,18,13,0.8888888888888888
M03,M02,18,14,1.0
M03,M02,18,15,0.8421052631578947
M03,M02,18,16,0.9411764705882353
M03,M02,18,17,0.8571428571428571
M03,M02,18,18,0.9473684210526315
M03,M02,18,19,0.75
M03,M02,19,0,0.6956521739130435
M03,M02,19,1,0.7272727272727273
M03,M02,19,2,1.0
M03,M02,19,3,0.8
M03,M02,19,4,0.8
M03,M02,19,5,0.8
M03,M02,19,6,0.875
M03,M02,19,7,0.7692307692307693
M03,M02,19,8,0.7692307692307693
M03,M02,19,9,0.9333333333333333
M03,M02,19,10,0.6363636363636364
M03,M02,19,11,0.6666666666666666
M03,M02,19,12,0.9411764705882353
M03,M02,19,13,0.9333333333333333
M03,M02,19,14,0.8571428571428571
M03,M02,19,15,0.8888888888888888
M03,M02,19,16,0.8
M03,M02,19,17,0.9411764705882353
M03,M02,19,18,0.9411764705882353
M03,M02,19,19,1.0
M03,M02,20,0,0.9333333333333333
M03,M02,20,1,0.7692307692307693
M03,M02,20,2,0.7692307692307693
M03,M02,20,3,0.6666666666666666
M03,M02,20,4,0.8571428571428571
M03,M02,20,5,0.7142857142857143
M03,M02,20,6,0.9333333333333333
M03,M02,20,7,0.8571428571428571
M03,M02,20,8,1.0
M03,M02,20,9,0.8333333333333334
M03,M02,20,10,0.9230769230769231
M03,M02,20,11,0.875
M03,M02,20,12,0.875
M03,M02,20,13,0.8571428571428571
M03,M02,20,14,0.9333333333333333
M03,M02,20,15,0.8
M03,M02,20,16,0.9333333333333333
M03,M02,20,17,0.9230769230769231
M03,M02,20,18,0.875
M03,M02,20,19,1.0
